id,user_id,query,results_count,clicked_product_id,search_type,created_at
0e1a323a-2069-4927-a39e-d87828e64590,3fd3b71d-76e6-44d6-80e5-0dfbaaedf936,air fryer low oil cooking,79,,semantic,2025-08-29 16:48:37.002044
badc5d47-d0cc-436f-a785-e35992b165bb,,water purifier RO UV,21,29f1f2a9-46f7-42f3-a89f-7011a4a2b257,keyword,2025-12-14 03:08:37.002063
d0801c42-d3e9-4a5f-9d6a-dd545284f0ad,b2ac5de1-dce2-4e54-94ce-8ad35252f1ed,yoga mat non slip thick,33,,keyword,2026-04-17 12:13:37.002083
ec9e1d36-7cb0-4a25-b3be-d5d9cc75ceff,85b6c854-5035-4926-b081-71fc393448e1,mens formal shirt office wear,57,,keyword,2025-10-12 16:39:37.002103
6bb50607-584c-4f59-bfb2-12b99a9e55d6,870dc25b-8a33-4c89-b782-41217962437c,women ethnic kurta cotton,53,,keyword,2025-10-19 00:14:37.002122
4019d0d8-6402-4c62-b590-74f40211c89a,408bc45f-7a96-47ce-bb5e-1c496a5ad121,skincare routine dry skin,5,21ee32b4-25d4-48aa-9269-574a79f25d06,semantic,2026-01-29 02:19:37.002140
5e3270a4-0900-4f12-8e4a-ce3b5c653752,111822f5-69ee-434d-98dc-c2834e0762f2,iPhone 15 latest model,0,b0007d44-2b57-49f9-b3b7-6a9cff868c62,keyword,2025-11-21 04:26:37.002157
b6a1dd11-9533-4fd6-9c6a-faf2be812c5b,70293b65-bd84-41ac-884c-cc1e857eabf3,baby toys 1 year old,52,,keyword,2025-10-20 11:48:37.002173
eebe3175-fe83-42d6-976c-59db780d4ee7,3c9efdd4-9b96-4df9-97f7-29eb052c1915,wireless headphones with noise cancellation,35,d7352a14-fd9c-4f72-83ce-bdf971af1386,semantic,2025-06-19 20:22:37.002189
500afdc1-09a8-4327-af42-e5d5a76a49cd,e0a1debe-72bc-410a-8185-ca946b9c7524,whey protein chocolate flavour,67,,keyword,2025-10-13 23:46:37.002205
1ea900e8-3876-42bc-87b0-79158de0262f,f837a561-de78-4561-b652-66c6d8690557,bluetooth speaker waterproof outdoor,33,,semantic,2025-11-24 10:32:37.002222
b0ecccf7-2250-4417-b020-a60cb09d74c4,,mixer grinder 750 watt,30,,keyword,2025-09-29 07:37:37.002238
73e974c1-b679-426c-a529-bf207bdd1fbd,258666b9-0614-4faf-a7ae-07617901849b,dumbbells home gym set,46,00bf4646-6e11-418f-88fb-0eb94b70d9a6,keyword,2025-10-04 09:43:37.002254
4f5cd0f6-0088-400a-88dc-01797c6a7011,25c0a4e8-78e7-4abb-8bd9-81a13b8497b8,baby toys 1 year old,0,,keyword,2026-03-10 13:14:37.002271
44ac4862-4aeb-4d6d-8754-c2375dfd45f9,20f690b0-3e79-45aa-9f8f-54f4e6ed7f2a,mixer grinder 750 watt,38,00bf4646-6e11-418f-88fb-0eb94b70d9a6,keyword,2025-07-15 11:23:37.002287
28c93b56-fd8a-4189-8003-61a1835341a7,26462dc1-f438-435e-968d-9c3ba5583c2d,yoga mat non slip thick,35,,keyword,2026-04-15 18:52:37.002303
4d0541b9-a9c5-439e-957d-b1f652108ed2,cd67d403-da78-427f-b4e4-247b85727bec,dumbbells home gym set,73,1458c864-0399-4151-836f-b646792ff4a9,semantic,2025-07-23 07:10:37.002320
4daa9c0a-6439-4c10-8a96-7e47ff2e7149,,gaming laptop RTX graphics,27,ce05f54f-2bb4-473f-84f0-27fc9f2bd4c0,semantic,2026-05-17 02:44:37.002336
ed668147-c093-4cca-86af-4f159de04130,,budget smartphone 5G under 20000,1,,keyword,2026-03-12 20:50:37.002351
1fa91ade-0368-4ad3-aa9d-c98e9c8b0244,d92776b2-1aec-4965-b35b-c7d952d87f49,anti-dandruff shampoo,18,d74e4694-6e3d-4bb2-96d2-2f186aea7d67,keyword,2025-11-05 03:28:37.002367
de0c54fb-2a2c-4cfd-a570-7f321385e2bc,d61f0fa5-1d4e-4517-bd25-5bdc1e0b7b1c,Amazon Echo smart speaker,18,,keyword,2026-02-15 13:41:37.002383
4222751d-3153-406a-aba0-35a6f3180f6b,,bestselling books 2024,68,,keyword,2026-03-25 13:48:37.002399
7b57d94c-7962-4075-8663-72d6b98ade8d,0c4d6264-7da6-436f-8ee8-673063733787,running shoes for men,19,,semantic,2025-07-17 05:48:37.002414
159ae2ea-2a90-464e-92f1-71f77a36e14e,4723f609-2f76-413c-8b0e-2765cea757c7,lightweight laptop for college,37,,keyword,2026-03-11 06:45:37.002430
bbe8b078-37b6-4968-afa4-60c70517a0dc,bade802f-f8cf-4551-8cd5-547b0c1fb93d,Amazon Echo smart speaker,20,6c660d0e-d888-4654-9278-a32a3263f806,semantic,2025-10-22 08:13:37.002446
104b3205-27f8-4fae-af68-d1be220ed20d,be94a60a-1bf2-4dfd-98cb-d68cd63e73e5,dumbbells home gym set,48,,keyword,2025-09-14 20:58:37.002461
dc43f5a4-3dcc-4797-a978-726caecda965,8a992e69-2151-465a-8063-f0d657045950,skincare routine dry skin,60,6f56c2e4-8b79-4aed-902d-5430dc7a6d8f,keyword,2026-04-27 18:24:37.002477
f2752bdf-55f2-478b-8646-511c1c248656,20936c3c-5a32-4d41-9906-86090452e4b8,women ethnic kurta cotton,73,,keyword,2026-01-22 08:24:37.002492
0e0dbe60-5e6f-4ca6-9b4f-0e5aede3e731,,running shoes for men,62,88303c47-6df5-4a03-936d-41a53be37350,keyword,2026-03-19 21:54:37.002508
f1a0b9c8-818c-4446-a644-43fcd4987b65,8fecf146-7ca1-4620-9849-59ebea283d6e,air fryer low oil cooking,27,,semantic,2025-08-16 15:29:37.002524
51bc383d-079a-4d29-91bc-8ad2140da536,af66e4ee-5b26-4ffa-bc0e-f4be407bf0ee,lightweight laptop for college,64,,keyword,2026-01-31 23:47:37.002539
d0dee580-950a-401a-9f8f-ffd28cca2fae,e6dcb328-807b-4f94-b015-5c95f4312ed9,tablet for kids education,70,,keyword,2025-10-24 22:31:37.002555
498dfb8d-5dcf-44de-bfa5-ea32c65cccb1,,gaming laptop RTX graphics,76,,semantic,2025-12-26 10:41:37.002571
a70ebe6c-c0e7-4240-9e4c-174c5d5a3d56,2841109c-c9aa-4330-8677-a309d8bc04ed,budget smartphone 5G under 20000,28,,semantic,2025-06-19 12:17:37.002587
a8cfac27-cb38-4f8f-8454-3925d98119f5,,smartwatch with health tracking,66,,keyword,2025-07-18 21:29:37.002602
802fa4f0-10d8-4ec2-922d-608c2a0de4c1,e69a2a24-3f9f-44e3-9651-62b7b3ac0d69,sunscreen SPF 50 no white cast,35,4b45d22a-75cd-4c79-9594-b85585fbce1f,semantic,2025-07-27 03:51:37.002618
5857fa32-83ec-40d2-bb56-6e3612b4fbc6,95de9117-9156-49a6-9f71-fc23cf70c874,smartwatch with health tracking,19,a62af680-cc26-4d78-9f97-9e65e7afb2a6,keyword,2026-02-13 01:27:37.002633
4a391065-221b-4e84-ae71-8078abb43596,09f97435-6743-4466-bbfc-c681e4b78d89,whey protein chocolate flavour,55,c799b73c-870e-44ef-a055-7e15c877589a,semantic,2025-07-03 06:30:37.002649
e2131b2d-5b48-4c9a-9a1d-66dc46af436c,bac11675-5024-4a1d-8874-d6bdd55e0b5a,pressure cooker 5 litre,27,67673c23-ba14-4050-9466-836b7b3ee4c6,semantic,2025-11-30 14:26:37.002665
b10bbfce-6806-4ea7-bbc8-664684f80aaf,369d11f9-ee01-4322-87a0-b0a528a84f15,yoga mat non slip thick,28,5fdc9763-b14b-4747-ae48-95007d597476,keyword,2026-04-14 09:07:37.002680
93ed022e-6332-491f-8cf1-8c20fc74b8aa,57a0c47a-436e-4995-9018-db805e8cb562,whey protein chocolate flavour,66,9bac7e61-1e14-4a92-a050-5b75abd1eef5,keyword,2026-03-06 21:31:37.002696
904cb3f4-f7e2-445d-84ca-28c750960548,e5433c59-2411-43bc-855a-1c0a9d08ddf6,mixer grinder 750 watt,49,,semantic,2026-03-10 13:43:37.002711
fea7a919-90ef-4825-816e-1bde5a8f463b,6bb13c6b-d0ac-40b8-a542-8acd94376c86,face wash for oily skin,56,,keyword,2026-02-06 23:09:37.002726
4153a2b4-2305-40cd-8a31-e6837555837e,17ec2145-bcf9-4639-bf54-da15d3fd53c2,tablet for kids education,4,259defe1-8814-4f66-a89e-29c2c487dd36,semantic,2025-08-01 05:42:37.002742
820d1101-3381-4276-b81f-a98c94bc305c,23134db0-ede9-4cab-af59-258f6167ed4e,pressure cooker 5 litre,51,41e5fcbc-8289-43ed-ba42-bdca23f5d8ee,semantic,2026-03-30 06:27:37.002758
f66d8108-35fd-4d8a-9d93-15afffa0344e,4a137f46-6a70-4a77-9751-470f78943fb1,air fryer low oil cooking,24,,keyword,2026-01-12 17:20:37.002774
9853738b-3144-4df7-aee2-ab7f3704967f,09be1886-6a8f-47f2-bff5-1b1b784169f8,bestselling books 2024,44,,keyword,2025-12-20 19:04:37.002789
8428e12c-c640-4e66-bf03-4d190d87d5c1,fc237a44-9689-46f9-b375-40662f93f109,anti-dandruff shampoo,29,1710ee03-8f28-4b72-aeff-f884b96b91dd,keyword,2025-08-11 05:35:37.002804
fd2fac2d-dfb1-4c9d-b752-4fc74a3e68b2,52a419f9-6fb1-4e02-9a91-920ab5737721,lightweight laptop for college,55,,keyword,2025-09-02 08:43:37.002819
53d5ea27-f598-48d3-92c5-bf8fe098e8ce,736ecafd-9dd4-472b-83b7-62b12293c21b,Samsung TV 55 inch 4K,59,14dc83f3-3242-43f4-9372-7f59d6fec2a0,keyword,2025-10-26 16:30:37.002835
c2c293f5-87d4-4b65-9e30-1241a37e1a36,a103348d-ab41-4ba6-a915-f2b178efefbc,pressure cooker 5 litre,63,2711396c-2f54-470a-b503-826665e5cdaf,keyword,2025-10-11 01:16:37.002851
a1492764-cd28-487a-a7d2-9fa8662f4d49,1a3a3e50-5112-4e77-b073-556bbc8bf7da,sunscreen SPF 50 no white cast,41,,keyword,2025-10-19 08:08:37.002903
863633ab-5d4f-40ce-8a04-f5a3ffd03c2d,,women ethnic kurta cotton,67,,keyword,2026-05-06 16:24:37.002930
1d9e92e8-8f72-420f-b0a8-362d93ed7563,1d6447c1-d389-46c1-9a68-11b606f5716c,pressure cooker 5 litre,53,3086610e-1199-4f1d-b445-914340420e12,keyword,2025-08-12 19:55:37.002951
483c78f2-de8c-4deb-b619-ebc0116c6b84,c7fc746b-15c6-4705-b493-ab022bdf14cc,mechanical keyboard gaming,80,,keyword,2025-10-06 14:49:37.002970
bb77d281-cdfb-4dfe-8661-870110869e35,b970c872-1c1f-4456-8bf5-cf4ffe71e846,Samsung TV 55 inch 4K,45,,semantic,2025-11-29 19:11:37.002988
14b19159-f6e9-4e7e-890f-fc2940d4f051,,yoga mat non slip thick,18,0d052707-4a91-4468-9438-029bbe2852a0,keyword,2026-01-03 10:09:37.003005
2e0d42c2-4c8b-41c7-8320-729457c65e12,4e9a433f-c59b-4087-ae85-3d7fbf3d424d,mens formal shirt office wear,72,c7eb3520-15c5-495b-8602-f03c6a479a39,semantic,2025-12-05 16:23:37.003022
c2c8ac99-3b28-4994-9297-d39e37fdd656,f5574e35-7c5b-4fc9-b08e-a3c1201ab802,pressure cooker 5 litre,15,e0dcd6c9-e6fe-42cd-9eb0-0ebafc4a5457,keyword,2025-07-15 22:16:37.003039
0d710675-d598-49ca-9d74-ebd78a92806c,496bd130-3632-41a1-a4a3-a7f835cb14de,wireless headphones with noise cancellation,7,d56deb1f-0132-4aa6-a9fa-ce2bdc35c178,keyword,2026-01-24 00:27:37.003057
1a8ee460-2591-4601-9332-d68fc7a362eb,1cd7a8f8-cf3b-4ef7-9a42-d45636842c24,dumbbells home gym set,40,,keyword,2025-10-20 00:35:37.003073
4dffdfaa-22b6-4f35-85a9-88d5d17edca1,e2668bbc-79c9-4e3f-967e-0246bca9ede8,iPhone 15 latest model,46,28bc39fb-685b-406c-866c-14d5e37c8311,keyword,2025-09-02 20:50:37.003091
e513c253-0dc4-4b26-a727-9de2c9e6fac3,27d98e38-c91c-44a9-8379-0f0b309bf079,anti-dandruff shampoo,2,5a554c54-55fe-4f4a-991f-301c13bdffad,semantic,2025-09-17 16:37:37.003108
42116296-de30-4438-9750-1caeac11f760,3baeb1ff-7d32-4e5f-b929-4fea15264f42,sunscreen SPF 50 no white cast,17,,keyword,2025-12-08 00:12:37.003124
2bd5146a-99b3-4826-bbf4-961d7f3a92c4,6c5fced6-a5ce-4644-b5e7-54256095deeb,baby toys 1 year old,32,,semantic,2025-12-20 02:23:37.003141
a3568fae-184a-42b3-9333-9d1c984e15ad,4ca47313-178c-410b-8510-ee329e10f0ac,cooking oil heart healthy,73,,keyword,2026-03-27 14:12:37.003157
ad97e941-fb9a-40bb-94c5-c25da1a8e175,eb7442b6-969d-46da-8d3b-87bec63c032e,bestselling books 2024,24,f6b2f905-c99f-49fe-88b4-9d66cbf93030,keyword,2026-01-17 06:09:37.003173
d6fa19a0-5f97-4410-8a52-a4c91d50b81b,808efe11-b2af-42e7-8adf-2274b6a3590d,yoga mat non slip thick,9,,keyword,2026-03-23 08:44:37.003190
84ab8ba2-f8ec-4d41-8e2d-48ad554e05d9,d2001ec7-d768-4c7e-bd7f-8c9f7826658f,budget smartphone 5G under 20000,59,,keyword,2025-07-21 18:46:37.003206
e1b7a7b0-b588-4b0b-9d2a-2088f198eeca,07ea2228-5f2c-471f-9158-4f117bd6f235,face wash for oily skin,30,,keyword,2025-06-30 18:57:37.003223
3ad8fbc8-21f8-4743-a261-945d93f82007,cfdaa913-17fc-4127-9c13-93271c50e859,best laptop under 50000,76,b3fc7636-f60d-4f3a-a522-b94ab374c2f7,semantic,2026-06-05 00:49:37.003240
c4284c9f-b60e-40a9-9b43-da9966702cdc,bb66f2bd-157f-4114-ae1b-610d77d4bcd7,bestselling books 2024,45,,keyword,2026-05-25 16:47:37.003257
30113327-2f91-4467-8d33-d5a12a668560,33d0ed46-e130-45e5-b502-f37b2d1a692a,mens formal shirt office wear,17,1800f006-7e45-4337-9ce0-d193f414cdae,keyword,2025-12-26 05:08:37.003274
50b36ad2-50fb-48a3-a211-deb9603ee9d2,93f80c09-0bbe-4a12-b38d-7a669bb8083d,skincare routine dry skin,54,,keyword,2026-04-29 18:13:37.003290
e8a9d4e7-78fd-4360-83cb-2df8f05127df,,running shoes for men,59,d1bf712a-f4fb-413a-ba9a-62abdd85b366,keyword,2026-04-08 13:35:37.003306
1b9f991b-57fd-415d-b8fe-e6dad203df1f,e38e2904-5859-4e36-958c-1249449b4f07,lightweight laptop for college,22,b758e6b9-44c1-4e3e-8cc3-e3ebde848fe2,keyword,2025-11-16 09:08:37.003323
381a1d4f-74e2-4e70-915b-21392eca04e0,3f8d019b-52fc-49d3-83e9-0061b1eea121,mixer grinder 750 watt,65,5a43c1b5-0e43-4772-a9cb-1dcf769d759b,keyword,2025-10-15 06:13:37.003339
62a56d4c-0632-4b54-b5f1-5b8639fd6710,04c52138-ba50-4ded-b227-ce08a8233575,whey protein chocolate flavour,48,c2ce9aae-7508-41c1-ae1a-cddfbfda741a,semantic,2026-03-30 08:46:37.003356
1a208ed4-44d0-457d-b962-531fd09b9d48,,baby toys 1 year old,9,2502f5e9-6017-4b3a-864f-1c8077172f77,keyword,2026-01-21 20:13:37.003371
c6fd733c-1fe1-4eb6-979f-06253754696b,,face wash for oily skin,13,,keyword,2025-10-22 19:43:37.003387
f512e1a3-30b2-42bb-b729-f6b09191ac2c,,protein powder for weight loss,3,0397a177-e8e1-4eaf-a7ed-6c6fed94b728,keyword,2025-09-12 20:54:37.003404
33f36421-ecbd-486c-b55a-c2c1177de6fc,3103466d-0f8f-4bbc-8a28-eaba0add2f36,best laptop under 50000,51,,semantic,2025-10-15 10:44:37.003420
d7e90f4e-fadd-4f48-902d-890a1170ec68,c78c3b61-942a-4079-a851-5ee65a9cb753,tablet for kids education,42,d69a8df2-fd22-45db-b3bb-4b88084eb09f,keyword,2026-03-14 04:21:37.003436
0432900f-3a2b-445b-80bd-9cc68bef3788,941951c8-cbde-4b58-ba01-b4038a356dbb,Amazon Echo smart speaker,43,8aca85da-f0da-47fb-a930-af0f77936de7,semantic,2025-08-18 06:04:37.003452
3b7ceb97-5d59-4237-a841-604c4a544a5d,ce58e7a8-e185-42f8-a1bc-173a16434001,protein powder for weight loss,31,329f905f-cb72-42a0-b810-b5ad565d556f,semantic,2026-01-24 23:28:37.003469
3e3e0336-3ba3-4b32-82e5-c6d9e067b777,6e02d703-cd74-4586-8b77-93332a6d66ed,gaming laptop RTX graphics,13,979ee151-46a4-4eb8-8233-4bad47adf0dd,semantic,2025-10-03 12:57:37.003485
1688d49e-284d-420d-b0a4-232a08ebe305,,water purifier RO UV,9,75c3649f-f8f4-4a05-b5ed-424c7429ca7d,keyword,2026-01-31 02:42:37.003501
8d1b8162-b27f-45eb-b637-cb3ac42c951a,8ede994a-0fbd-43a5-9e19-291622c02ba0,anti-dandruff shampoo,80,95b131c5-c4c6-4581-b34b-ae046aad22ec,keyword,2025-10-05 16:23:37.003517
9f089c2a-103b-48f0-9977-0180636a5c88,4b652469-85b8-4077-9dfb-26822ffa0a13,bestselling books 2024,65,f27b21f8-4221-47cb-8a33-55406611d1ac,keyword,2025-06-25 21:09:37.003533
33d224e0-2dca-4fbd-8a32-e8d2835e1cd7,,sunscreen SPF 50 no white cast,26,ed97f03e-f5fe-446a-8b07-071fbcd8fc35,keyword,2026-03-20 05:25:37.003549
f02140fa-4c46-4ad5-8e75-1dcd1eac4681,5bd79ecd-eae8-4bbe-8841-98ac931da56f,best laptop under 50000,23,,keyword,2026-01-23 14:44:37.003565
2ff4425e-30f5-45a8-8c68-5bc4cfa0f09b,4e87f741-d142-4b77-b862-cbaf601b6edd,sunscreen SPF 50 no white cast,16,96c9b869-9e60-48bc-ab13-0bedd00cccfa,keyword,2025-10-21 05:03:37.003581
1acd4435-4d7f-4aab-aeb4-039614889772,1d995fe8-afd0-4af9-b386-2e3bba4c67af,Amazon Echo smart speaker,16,8b355e89-e240-4f14-93a7-4f49c0a2fb03,keyword,2025-11-11 23:27:37.003597
8ec1cd3b-667e-4a3e-940b-e386ddce311b,85bce2f8-38ac-4f78-889d-ab323d6f0ae3,bestselling books 2024,14,,semantic,2025-09-23 13:06:37.003613
3b196912-5471-45be-8fa6-fc987e6b4f1b,6b241437-f2ea-44ba-9137-688887b2b20f,whey protein chocolate flavour,7,,semantic,2025-08-22 13:10:37.003628
7ef5b33b-35fe-41de-be7c-953f36964b3d,88e16797-c16f-42af-87be-4fcc73ba1057,Samsung TV 55 inch 4K,3,deebb206-d39e-4489-b240-41600a94a06b,semantic,2025-08-08 05:48:37.003644
eca23c78-aeac-4e3a-a108-93fbed16e8fa,d933ef39-558d-4a3f-9def-39b9163b893a,air fryer low oil cooking,32,1f8bfa23-128e-47fe-a7bc-1923609a3491,keyword,2025-07-17 17:15:37.003893
fa6971c9-eab0-4752-8584-c20415060d42,3dd4c4dd-c8a2-40aa-84af-2c1b1004c5be,women ethnic kurta cotton,62,,keyword,2025-07-22 19:54:37.003939
3910d41e-1d90-4019-8adb-8b884150d66d,263d5ee6-3608-4f5b-805b-64eda1e93f55,mens formal shirt office wear,65,0b91f13e-4c3c-4c6f-9fdd-bc6059146a74,semantic,2026-02-21 15:44:37.003960
15b26c19-5dc0-4027-8f78-7ca8c9bfe156,c8f6cc18-2350-4c18-9757-3f1fdfbe4022,yoga mat non slip thick,7,7f5cc2da-e885-4af7-908f-fb268bcce36d,keyword,2025-11-26 18:15:37.003977
5e048475-4426-4f55-8d35-dc37a471f463,c81df0ac-79a0-4105-bdce-4bdb38aa699e,budget smartphone 5G under 20000,80,96aa8b71-d59c-44b9-8cc2-829aff406a85,keyword,2026-04-30 03:25:37.003992
2a576dba-b12f-4b46-a0aa-0d57924881fa,0ba3b71c-c57e-43bf-a54a-ab2ad6bdb947,tablet for kids education,8,02cb3fa4-6e43-4d17-8e3f-5f96a6c80865,keyword,2026-02-03 07:29:37.004012
5d27e784-3654-4b97-9add-2b02655891f0,16ae2408-4f10-4274-b0f6-99f8f45a5193,iPhone 15 latest model,36,,keyword,2026-05-19 08:09:37.004047
536391ea-24e3-4bef-b9d5-43890759594a,,water purifier RO UV,6,3c20d146-5d16-46da-ab02-17b47d0c0de1,semantic,2026-02-07 16:21:37.004079
a1c7f13d-86d9-41b9-915c-5ff59a1822aa,340624e0-ce98-41da-af7f-ad679a67758b,skincare routine dry skin,75,,semantic,2025-12-14 20:05:37.004113
3b0657c7-eb64-44e5-9c2a-31af122eb3ce,,Amazon Echo smart speaker,23,f27d323b-5b84-4115-af36-6ae1ec93e614,keyword,2025-09-23 10:10:37.004144
ceeda5bc-f044-4d35-aa33-101ee4b1f3cd,31849454-1808-428e-9e05-de236cc8e75b,anti-dandruff shampoo,36,,semantic,2025-12-28 15:29:37.004172
525e7da4-1d41-4883-9b65-7ab9c4bb7b6d,5d7717df-5a5c-42c6-84ea-134d7e5ba62b,dumbbells home gym set,49,c299a0f8-f221-4e68-96bb-d26133ff83a0,keyword,2026-01-05 15:50:37.004202
6bbe20b8-1f4d-4890-9a64-dc77a9424afa,d974b502-451c-4e51-9943-b408a3a203e2,skincare routine dry skin,54,,keyword,2025-08-06 15:46:37.004294
ee8d9764-d47c-44e1-b37d-e92ad86d9331,45150f9c-dae5-4e5f-a6dd-e8f1b4109fe0,protein powder for weight loss,25,,keyword,2025-07-17 05:26:37.004361
1d47c684-c4d0-4d03-9257-416e8bfe49c4,0a396614-70ea-42e0-9661-fe1cf54472c7,mechanical keyboard gaming,23,e259fa43-f31c-47d3-a265-9c139a99e692,keyword,2026-04-14 18:50:37.004385
06605491-7034-411a-831a-ff9fd72e5ee4,650f1164-1e9e-46d6-a548-9ac5e746dcda,protein powder for weight loss,72,5ccae1d6-1fa2-4318-8d3b-8c24dbaedc30,keyword,2025-10-26 05:09:37.004408
34b747d7-fdd0-425a-aecd-cac060293bb2,3292327c-5284-4306-9142-131df6ab1d97,cooking oil heart healthy,39,99937752-ac23-4099-8411-6a40d8777ea6,keyword,2025-10-29 22:53:37.004428
ecb45726-8f49-4123-bfb5-cb9702a450aa,66bb78b8-a21d-484e-a73a-6d4df8a1fa8a,mens formal shirt office wear,76,91d90cb8-57e0-403a-bc63-7d4d6b18332e,keyword,2025-06-23 14:19:37.004447
d31d4416-0178-4c6a-8b5f-40669773c175,4a07dc47-926a-440f-b926-b1e60645f731,dumbbells home gym set,50,ad7f3afd-63fe-4d44-8812-8b15e3295c00,keyword,2025-07-05 19:44:37.004465
7aec04e7-73f0-4814-a17d-91b22209a5ab,67018e73-dcec-4996-bf83-a30d220b08e3,cooking oil heart healthy,37,,keyword,2026-04-15 04:16:37.004482
78356066-96bc-4ce2-b593-84fbe55aa7b3,796c8a15-adbe-4326-acc6-c94389e6f97f,water purifier RO UV,57,c3c3ac2f-241f-49e6-b7f5-fb28381c38f2,keyword,2026-02-21 05:00:37.004499
7282679d-4d6f-4ac8-9d16-4515a4c4ea79,122a2cd4-d32c-4930-8c04-0a816e237f9c,budget smartphone 5G under 20000,31,2d57585f-ee0e-4c0d-a7ab-e2b31e491fe4,semantic,2026-03-04 21:37:37.004572
26562e56-da29-473d-bf82-46bd45bcf2ec,9c276d03-ee5b-4559-8dc4-a5ff8bc23de1,Amazon Echo smart speaker,20,,keyword,2025-08-04 16:26:37.004610
3c411e69-f783-4d72-8a87-3546781dcaed,b3d4a774-7dd9-41b8-a23e-e5e3efe5b783,sunscreen SPF 50 no white cast,68,,semantic,2026-02-22 01:43:37.004630
bc29efd9-b19b-4e45-b1f0-4a032a041c44,9fc60eef-eef0-475a-9f9c-07c767eb5198,Samsung TV 55 inch 4K,34,4ac14b06-92d0-4fa8-83c4-f586e477a0e5,keyword,2026-01-17 14:10:37.004644
31d8f1c9-b617-446e-a333-634276a8eced,b8635d11-5ef6-4ffd-89ac-a87cf70498b8,pressure cooker 5 litre,24,,semantic,2025-11-14 08:42:37.004657
b54f7a91-3339-47e0-87a0-b5c57c2885c9,a01d97e3-19e8-48d7-a800-10e2710a7f25,Amazon Echo smart speaker,21,,semantic,2026-04-13 22:47:37.004670
0daca1ca-922b-4369-bb22-110d5d91d252,d0950a79-0435-4016-9e9f-8fcf39a761a1,Amazon Echo smart speaker,73,1769eb3f-e453-432e-bfbc-f3bf28c3a89a,keyword,2025-07-29 06:57:37.004685
1265bfa1-0784-4e5e-8b62-2dcdc82b8931,,mens formal shirt office wear,45,,keyword,2025-08-29 18:13:37.004698
2d3a1bc9-d8a5-49ff-ad84-648985fd448a,fe1711da-f5a8-4f27-af49-ef429bf8935d,Samsung TV 55 inch 4K,33,da7eccdb-d9ed-463d-b18a-d7ed6fe76d84,keyword,2025-11-29 15:33:37.004712
8fa80549-45c5-4614-b9cc-321ce5ccafbe,cae28619-f081-4800-9c8a-745ddcb181d8,women ethnic kurta cotton,18,769f027b-37d3-46a4-9633-7c27f8474373,semantic,2025-09-11 19:05:37.004725
8fbd55a2-b7d6-4e93-a527-3f1560cc51c7,dbffcb42-44c3-45d2-bc9b-45042a7963b5,tablet for kids education,33,480826b1-cb58-4a73-96c7-2c81279f59a1,keyword,2025-12-12 18:08:37.004739
dcf03999-1ab9-4c95-a149-7c387921d54c,8e2968f1-a260-4325-81ea-fb5a14a5d3d5,gaming laptop RTX graphics,67,e067538a-5919-4c5f-bc17-90f44fe17d73,keyword,2026-03-11 06:32:37.004754
34b2d60c-75d2-4baa-91d5-4677e31f3427,9a74003b-7bc0-4e32-936f-bf0d43c708c1,Samsung TV 55 inch 4K,28,fb2440b0-4ead-4f91-a604-bb1e857f605d,keyword,2025-07-01 08:46:37.004766
b9e0747d-c46a-4811-9b64-743923f934fb,a76d1e3d-5761-4760-affd-1b2f08270488,iPhone 15 latest model,57,,keyword,2026-04-08 09:59:37.004779
b6a37cd6-57f7-4fc9-b3c9-65d1f487a0f9,28cef840-ff93-4bfb-93cd-b499bbb043ae,sunscreen SPF 50 no white cast,79,3377d598-a784-48dc-b78a-b3be28e6153b,keyword,2025-07-04 17:29:37.004792
9fd57bd9-70a0-4293-9376-baad392de3f7,3ce0a973-56ad-476d-9a38-07f49bec1c23,face wash for oily skin,16,fe1eedfe-01bc-4f01-9c93-71875ff8c49f,keyword,2026-02-21 18:39:37.004809
81e175c2-6353-468e-b220-41da50846a28,1fc8098d-6cca-45d8-bab7-ab989c805d83,anti-dandruff shampoo,80,,keyword,2026-05-12 13:48:37.004822
23b81067-19b4-45a6-a48a-90a11ffca920,c42cb4a0-f6ed-4303-a524-ee66684dd4bb,skincare routine dry skin,65,,keyword,2025-06-27 18:48:37.004831
31a6b4d4-9d95-4295-8da3-5f75a63e4609,08044189-34d5-4abc-a2bc-30173672f264,air fryer low oil cooking,1,,keyword,2026-04-25 00:58:37.004838
c1c67961-0451-446a-9c22-8c9fb10dd5bd,bccffb4b-829d-457c-a162-0f795a1fa2bc,budget smartphone 5G under 20000,52,,keyword,2025-07-14 22:30:37.004846
3cf5add5-21ec-4d1d-8e4f-2559604c999f,8df86f02-010c-40c5-8fec-c7dc75302dc0,face wash for oily skin,27,03715007-02da-4e5d-9943-b86ec9594609,semantic,2025-12-31 20:25:37.004854
f9c8a690-35fe-4033-9bac-6009efef9978,1a7472c6-fcc9-46da-ac9c-00f75a4426d2,face wash for oily skin,11,43e7caa6-77a9-4fb8-8442-648382c137a3,keyword,2025-08-10 06:23:37.004862
08bc8e41-3d43-49a7-a03d-0471b9f53990,09236cdf-2a9a-453e-95d3-5a07fdaae54b,wireless headphones with noise cancellation,20,492b9604-e055-438f-bf61-1086a98b85cf,keyword,2025-11-01 09:09:37.004870
