id,name,category,subcategory,brand,price,discount_pct,inventory_count,rating_avg,rating_count,tags,specifications,description
cc80d77a-d4c0-4848-9fbc-bd5795a3ddec,Forever 21 Women's Shift Dress White L,Clothing,Women's Dresses,Forever 21,1599.0,10.0,19,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""white""]","{""Brand"": ""Forever 21"", ""Size"": ""L"", ""Color"": ""White"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in White: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
c1e6a0ce-5b22-4514-867a-bae6bb091ccb,Forever 21 Women's Shift Dress Blue L,Clothing,Women's Dresses,Forever 21,1599.0,10.0,283,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""blue""]","{""Brand"": ""Forever 21"", ""Size"": ""L"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
c9886aa6-09d4-448d-83eb-c48ed8f8ff6a,Forever 21 Women's Shift Dress Red L,Clothing,Women's Dresses,Forever 21,1599.0,20.0,176,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""red""]","{""Brand"": ""Forever 21"", ""Size"": ""L"", ""Color"": ""Red"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
de53e2f3-ddd2-4a08-9b40-fe01ae8868b9,Forever 21 Women's Shift Dress Pink L,Clothing,Women's Dresses,Forever 21,1599.0,0.0,73,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""pink""]","{""Brand"": ""Forever 21"", ""Size"": ""L"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
dc2c327b-7ffe-4980-95ef-cd202cf4a0db,Forever 21 Women's Shift Dress Green L,Clothing,Women's Dresses,Forever 21,1599.0,10.0,236,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""green""]","{""Brand"": ""Forever 21"", ""Size"": ""L"", ""Color"": ""Green"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
d8d0e1d6-4e54-40f4-8259-03f869639337,Forever 21 Women's Shift Dress Yellow L,Clothing,Women's Dresses,Forever 21,1599.0,0.0,107,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""yellow""]","{""Brand"": ""Forever 21"", ""Size"": ""L"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
79d62df8-4a47-428c-bbc3-883377efb793,Forever 21 Women's Shift Dress Black XL,Clothing,Women's Dresses,Forever 21,1599.0,10.0,188,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""black""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""Black"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
36b647c8-d511-4580-b100-48c0f0da6aae,Forever 21 Women's Shift Dress White XL,Clothing,Women's Dresses,Forever 21,1599.0,30.0,94,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""white""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""White"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in White: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
5fe584fa-b1d5-45ca-a12a-c8c9b1b08e7b,Forever 21 Women's Shift Dress Blue XL,Clothing,Women's Dresses,Forever 21,1599.0,25.0,244,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""blue""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
9383d815-22b6-4103-940a-c9791e573303,Forever 21 Women's Shift Dress Red XL,Clothing,Women's Dresses,Forever 21,1599.0,30.0,178,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""red""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""Red"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
aef1dd60-673c-48c2-a3ca-486f27457650,Forever 21 Women's Shift Dress Pink XL,Clothing,Women's Dresses,Forever 21,1599.0,10.0,217,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""pink""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
d4558a7a-89c8-4b13-80c4-b54dc7f84c66,Forever 21 Women's Shift Dress Green XL,Clothing,Women's Dresses,Forever 21,1599.0,5.0,201,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""green""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""Green"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
1f2f56e6-3932-470c-89b0-cf62019bb639,Forever 21 Women's Shift Dress Yellow XL,Clothing,Women's Dresses,Forever 21,1599.0,15.0,234,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""yellow""]","{""Brand"": ""Forever 21"", ""Size"": ""XL"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
9cc687c7-9e3a-4bff-9f7e-9d9285e53b76,Forever 21 Women's Shift Dress Black XXL,Clothing,Women's Dresses,Forever 21,1599.0,0.0,142,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""black""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""Black"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
87a64dbf-631b-413b-a633-376bf21e0b23,Forever 21 Women's Shift Dress White XXL,Clothing,Women's Dresses,Forever 21,1599.0,5.0,48,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""white""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""White"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in White: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
6ac46626-7c0f-4c84-9617-117e16d1d754,Forever 21 Women's Shift Dress Blue XXL,Clothing,Women's Dresses,Forever 21,1599.0,5.0,281,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""blue""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
ce1180f3-0c0e-44b7-8059-0a75efe9580f,Forever 21 Women's Shift Dress Red XXL,Clothing,Women's Dresses,Forever 21,1599.0,30.0,215,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""red""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""Red"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
3e693ada-42e4-4a21-820c-c0ff1169adab,Forever 21 Women's Shift Dress Pink XXL,Clothing,Women's Dresses,Forever 21,1599.0,15.0,21,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""pink""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
5f88d2fa-1f7e-4ce4-be7b-1492c33f36fc,Forever 21 Women's Shift Dress Green XXL,Clothing,Women's Dresses,Forever 21,1599.0,0.0,169,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""green""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""Green"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
29862f31-62db-4eda-9800-83eea5d5accb,Forever 21 Women's Shift Dress Yellow XXL,Clothing,Women's Dresses,Forever 21,1599.0,0.0,115,0.0,0,"[""dress"", ""women"", ""fashion"", ""forever 21"", ""yellow""]","{""Brand"": ""Forever 21"", ""Size"": ""XXL"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Forever 21 Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
f098ebe0-899f-480c-8ea7-8d2ab94e2c8a,Mango Women's Shift Dress Black XS,Clothing,Women's Dresses,Mango,2999.0,15.0,14,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""black""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""Black"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
8824b52f-f8dd-455e-a855-a067d54bc977,Mango Women's Shift Dress White XS,Clothing,Women's Dresses,Mango,2999.0,25.0,36,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""white""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""White"", ""Gender"": ""Women""}","Mango Women's Shift Dress in White: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
1931ad77-b3a8-4e0b-b3b3-d30212fbe577,Mango Women's Shift Dress Blue XS,Clothing,Women's Dresses,Mango,2999.0,30.0,92,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""blue""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
f58d0066-e03c-4ad5-ad9d-cbe0501f9e47,Mango Women's Shift Dress Red XS,Clothing,Women's Dresses,Mango,2999.0,5.0,174,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""red""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""Red"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
6a22c16c-0c45-4e41-8f8d-440834654acf,Mango Women's Shift Dress Pink XS,Clothing,Women's Dresses,Mango,2999.0,10.0,255,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""pink""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
ca46b594-f7a3-4ab4-8980-96d5566b3778,Mango Women's Shift Dress Green XS,Clothing,Women's Dresses,Mango,2999.0,10.0,38,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""green""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""Green"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
c538e671-1730-41cf-a826-e65d3c91a33c,Mango Women's Shift Dress Yellow XS,Clothing,Women's Dresses,Mango,2999.0,15.0,75,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""yellow""]","{""Brand"": ""Mango"", ""Size"": ""XS"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size XS, perfect for casual outings and celebrations."
fb42e0bc-8278-4ef4-9083-fdc4dd615d4b,Mango Women's Shift Dress Black S,Clothing,Women's Dresses,Mango,2999.0,5.0,117,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""black""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""Black"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
134b9041-0576-4d9c-9721-c97f8c278ee0,Mango Women's Shift Dress White S,Clothing,Women's Dresses,Mango,2999.0,0.0,238,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""white""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""White"", ""Gender"": ""Women""}","Mango Women's Shift Dress in White: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
e84f11ad-fe66-40b3-9630-7a9eae0f91c4,Mango Women's Shift Dress Blue S,Clothing,Women's Dresses,Mango,2999.0,10.0,235,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""blue""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
86a9f3dd-3e0e-42ca-a662-2753e9e98276,Mango Women's Shift Dress Red S,Clothing,Women's Dresses,Mango,2999.0,20.0,225,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""red""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""Red"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
6abdc3b3-790a-4935-a070-383ae9b530de,Mango Women's Shift Dress Pink S,Clothing,Women's Dresses,Mango,2999.0,25.0,98,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""pink""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
66ecba78-2284-4fa2-a94c-3f332ffb6bbf,Mango Women's Shift Dress Green S,Clothing,Women's Dresses,Mango,2999.0,20.0,260,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""green""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""Green"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
ba1ff77b-f1b1-466f-990a-bf8327a16da2,Mango Women's Shift Dress Yellow S,Clothing,Women's Dresses,Mango,2999.0,10.0,268,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""yellow""]","{""Brand"": ""Mango"", ""Size"": ""S"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size S, perfect for casual outings and celebrations."
06caaf7b-546e-4b39-b55f-a5f470f1b04b,Mango Women's Shift Dress Black M,Clothing,Women's Dresses,Mango,2999.0,25.0,45,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""black""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""Black"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
becb443f-17c1-4f9c-95c6-5e08f75b0355,Mango Women's Shift Dress White M,Clothing,Women's Dresses,Mango,2999.0,25.0,172,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""white""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""White"", ""Gender"": ""Women""}","Mango Women's Shift Dress in White: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
9e6d04ef-1438-404d-88fb-de759d8d2954,Mango Women's Shift Dress Blue M,Clothing,Women's Dresses,Mango,2999.0,15.0,79,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""blue""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
924b3009-5eb5-472d-8294-04c791ee10ad,Mango Women's Shift Dress Red M,Clothing,Women's Dresses,Mango,2999.0,15.0,59,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""red""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""Red"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
c28d1022-162d-4783-a2bf-8a53334fbe03,Mango Women's Shift Dress Pink M,Clothing,Women's Dresses,Mango,2999.0,25.0,121,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""pink""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
64690eac-6f22-4f5b-b905-dbf64f3cb205,Mango Women's Shift Dress Green M,Clothing,Women's Dresses,Mango,2999.0,0.0,277,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""green""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""Green"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
0b73af8d-75dc-4410-af1d-43b7434f2cf2,Mango Women's Shift Dress Yellow M,Clothing,Women's Dresses,Mango,2999.0,10.0,270,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""yellow""]","{""Brand"": ""Mango"", ""Size"": ""M"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size M, perfect for casual outings and celebrations."
15a20be3-eb6f-48e4-bf2c-b3e9ff374ef1,Mango Women's Shift Dress Black L,Clothing,Women's Dresses,Mango,2999.0,0.0,172,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""black""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""Black"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
b10add4d-ef3e-4534-9665-f73d4ebd3232,Mango Women's Shift Dress White L,Clothing,Women's Dresses,Mango,2999.0,10.0,130,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""white""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""White"", ""Gender"": ""Women""}","Mango Women's Shift Dress in White: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
e537fb41-b38a-45f6-83e1-2959dfa29b89,Mango Women's Shift Dress Blue L,Clothing,Women's Dresses,Mango,2999.0,5.0,61,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""blue""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
eaa44a3c-0014-4f1a-a12f-174a6d5fbbb2,Mango Women's Shift Dress Red L,Clothing,Women's Dresses,Mango,2999.0,10.0,64,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""red""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""Red"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
46610080-0c86-4188-b59b-bd6dd1b3a8e2,Mango Women's Shift Dress Pink L,Clothing,Women's Dresses,Mango,2999.0,25.0,129,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""pink""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
e24179ec-f4cd-42e6-80c0-53ae13653930,Mango Women's Shift Dress Green L,Clothing,Women's Dresses,Mango,2999.0,5.0,226,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""green""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""Green"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
b00f0d0b-6aa7-4551-9fca-33f314e44ed0,Mango Women's Shift Dress Yellow L,Clothing,Women's Dresses,Mango,2999.0,0.0,114,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""yellow""]","{""Brand"": ""Mango"", ""Size"": ""L"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size L, perfect for casual outings and celebrations."
9d7e7603-ef85-45a4-97e9-8227e7988aae,Mango Women's Shift Dress Black XL,Clothing,Women's Dresses,Mango,2999.0,10.0,208,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""black""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""Black"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
a69e2ced-cc5e-4f17-bba5-596765999a2b,Mango Women's Shift Dress White XL,Clothing,Women's Dresses,Mango,2999.0,0.0,205,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""white""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""White"", ""Gender"": ""Women""}","Mango Women's Shift Dress in White: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
2ed36d74-eda5-4450-a17b-abff61f0848e,Mango Women's Shift Dress Blue XL,Clothing,Women's Dresses,Mango,2999.0,5.0,213,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""blue""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
bf5f317c-7933-4e1f-8cfa-6e074b0f749d,Mango Women's Shift Dress Red XL,Clothing,Women's Dresses,Mango,2999.0,10.0,193,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""red""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""Red"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
9e8b6d9b-a3be-426b-81d4-95c26ff07b49,Mango Women's Shift Dress Pink XL,Clothing,Women's Dresses,Mango,2999.0,15.0,258,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""pink""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
3dc6dd2b-aece-4c54-a88e-37615264bc7b,Mango Women's Shift Dress Green XL,Clothing,Women's Dresses,Mango,2999.0,15.0,265,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""green""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""Green"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
30bb2280-97ad-4539-bf53-4da0276c67e1,Mango Women's Shift Dress Yellow XL,Clothing,Women's Dresses,Mango,2999.0,10.0,243,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""yellow""]","{""Brand"": ""Mango"", ""Size"": ""XL"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size XL, perfect for casual outings and celebrations."
e5e7cd0c-1e58-4ded-b862-a30b1efaf848,Mango Women's Shift Dress Black XXL,Clothing,Women's Dresses,Mango,2999.0,10.0,266,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""black""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""Black"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Black: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
c27ab8f4-230a-46cf-b02f-6c7a036c0704,Mango Women's Shift Dress White XXL,Clothing,Women's Dresses,Mango,2999.0,10.0,127,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""white""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""White"", ""Gender"": ""Women""}","Mango Women's Shift Dress in White: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
998e229f-33f7-4f16-9aa7-a8fd35a1172c,Mango Women's Shift Dress Blue XXL,Clothing,Women's Dresses,Mango,2999.0,0.0,105,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""blue""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""Blue"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Blue: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
a4fca666-ed8f-4f87-8efc-c1f1bd0fca38,Mango Women's Shift Dress Red XXL,Clothing,Women's Dresses,Mango,2999.0,5.0,224,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""red""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""Red"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Red: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
73903c1f-6fe0-4a5d-8cb5-50aeb3ef8840,Mango Women's Shift Dress Pink XXL,Clothing,Women's Dresses,Mango,2999.0,25.0,116,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""pink""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""Pink"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Pink: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
3ab8f854-4a61-4725-a40c-ccefaf00c033,Mango Women's Shift Dress Green XXL,Clothing,Women's Dresses,Mango,2999.0,30.0,295,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""green""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""Green"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Green: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
d0ba5e97-d884-48af-ab34-146a67e0c03f,Mango Women's Shift Dress Yellow XXL,Clothing,Women's Dresses,Mango,2999.0,20.0,50,0.0,0,"[""dress"", ""women"", ""fashion"", ""mango"", ""yellow""]","{""Brand"": ""Mango"", ""Size"": ""XXL"", ""Color"": ""Yellow"", ""Gender"": ""Women""}","Mango Women's Shift Dress in Yellow: relaxed shift cut, great for office wear. Size XXL, perfect for casual outings and celebrations."
1f152d3d-286d-477d-9d07-148e1bc51c1b,Zara Women's Maxi Boho Dress Black XS,Clothing,Women's Dresses,Zara,2499.0,0.0,264,0.0,0,"[""dress"", ""women"", ""fashion"", ""zara"", ""black""]","{""Brand"": ""Zara"", ""Size"": ""XS"", ""Color"": ""Black"", ""Gender"": ""Women""}","Zara Women's Maxi Boho Dress in Black: bohemian maxi with tassel hem and empire waist. Size XS, perfect for casual outings and celebrations."
5781cdf8-001d-4130-8136-3c423b4d8351,Zara Women's Maxi Boho Dress White XS,Clothing,Women's Dresses,Zara,2499.0,5.0,50,0.0,0,"[""dress"", ""women"", ""fashion"", ""zara"", ""white""]","{""Brand"": ""Zara"", ""Size"": ""XS"", ""Color"": ""White"", ""Gender"": ""Women""}","Zara Women's Maxi Boho Dress in White: bohemian maxi with tassel hem and empire waist. Size XS, perfect for casual outings and celebrations."
